listing_id,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
17166109,0.93,1,6,8,1,1,2,1.0,1.0,78.0,2,5,2,2,5,5,2.0,5.0,1,16,43,73,339,136,27,2,4.6,4.74,4.57,4.83,4.85,4.71,4.53,1,1,0,1,0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424287447373778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103837070987316,0.0,0.0,0.0,0.0,0.0,0.3705326816316611,0.0,0.0,0.0,0.0,0.0,0.5568818761212324,0.0,0.0,0.0,0.0,0.0
17175658,0.8100000000000002,1,2,2,1,1,2,1.0,1.0,74.0,1,7,1,1,7,7,1.0,7.0,1,10,29,57,309,83,50,3,4.93,4.95,4.82,4.94,4.98,4.74,4.93,0,2,0,2,0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3436210597441235,0.0,0.0,0.0,0.3191415723275263,0.339785331091833,0.0,0.2557732662282131,0.0,0.3136883799647908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3941957290257724,0.0,0.0,0.0,0.3127008674843243,0.2685080623348234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3219829269819975,0.0,0.2680617453706603
17215828,0.7,0,1,1,1,1,2,1.0,1.0,220.0,2,3,2,2,3,3,2.0,3.0,1,3,4,4,4,27,7,0,4.85,4.93,4.81,4.93,4.96,4.89,4.74,0,1,1,0,0,0.4,0.0,0.0,0.0,0.2085873184533559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1816062874939853,0.0,0.0,0.0,0.0,0.2494665400222639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2958766716025162,0.0,0.0,0.0,0.191829946867776,0.0,0.0,0.0,0.0,0.4440845511597956,0.0,0.0,0.2893498199461054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4757934635315978,0.0,0.0,0.0,0.0,0.4349732807944588,0.0,0.0,0.0,0.0,0.0,0.2010463060899245
17220159,0.5,0,1,3,1,1,2,1.0,1.0,85.0,1,10,1,1,10,10,1.0,10.0,1,0,0,0,0,43,0,0,4.91,4.88,4.84,4.98,4.98,4.93,4.91,0,1,1,0,0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290911857466593,0.0,0.2393655723394472,0.0,0.0,0.0,0.3280617568460293,0.0,0.0,0.0,0.1934510963290495,0.0,0.0,0.3271390612816202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2863642374904634,0.0,0.431121120611837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2279597500250859,0.0,0.0,0.0,0.0,0.0,0.263537996746403,0.226293190125304,0.0,0.0,0.0,0.0,0.3252432029574827,0.0,0.0,0.0,0.2443911538764744,0.0,0.0,0.0,0.0,0.0,0.0
17223836,0.33,0,1,1,1,1,1,1.0,1.0,99.0,1,365,1,1,365,365,1.0,365.0,1,0,0,0,253,3,3,3,5.0,5.0,5.0,5.0,5.0,4.33,5.0,0,1,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4439637451484235,0.0,0.0,0.0,0.0,0.3212541175832411,0.0,0.0,0.0,0.0,0.0,0.0,0.3045342338782074,0.0,0.0,0.0,0.0,0.0,0.4558887259955778,0.0,0.0,0.2616968838490264,0.4234113151532752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3890423550461106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17229815,1.0,1,2,2,1,1,5,3.0,4.0,220.0,14,180,14,14,1125,1125,14.0,1125.0,1,0,0,2,251,166,6,1,4.77,4.84,4.89,4.93,4.95,4.77,4.77,0,1,1,0,0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4624174468069151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2725745203053374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3737746145924115,0.0,0.0,0.0,0.3056037510555075,0.0,0.0,0.0,0.0,0.0,0.0,0.5844289756905476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704252866223954
17250633,0.95,0,1,1,1,1,4,2.0,3.0,227.0,15,365,14,14,1125,1125,14.0,1125.0,1,0,0,0,0,5,0,0,4.8,5.0,5.0,5.0,5.0,4.6,4.8,0,1,1,0,0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.783900168818322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6208868860964987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17250812,0.44,0,3,8,1,0,3,1.0,1.0,99.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,76,22,0,0,4.95,4.95,4.95,5.0,5.0,4.82,4.91,0,3,0,3,0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4563991977353207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409597660158803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706443418724104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17254698,0.9000000000000001,1,2,2,1,1,5,2.0,2.0,185.0,15,600,15,15,600,600,15.0,600.0,1,0,0,0,93,136,10,1,4.95,4.98,4.98,4.98,4.98,4.8,4.84,0,2,2,0,0,2.25,0.0,0.0,0.0,0.0,0.2613781993342196,0.0,0.0,0.0,0.0,0.0,0.2700424813164324,0.0,0.0,0.0,0.1771222714036871,0.0,0.0,0.2847377189543053,0.0,0.0,0.0,0.1679038252660319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1442856105170261,0.0,0.2485467997154952,0.0,0.0,0.2718751307763446,0.6883720615394835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217577427298809,0.0,0.0,0.0,0.1964087719051422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17259306,0.95,0,3,4,1,1,1,1.0,1.0,85.0,3,3,3,3,3,3,3.0,3.0,1,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0,3,0,3,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4348388837339875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3736722121529501,0.0,0.0,0.0,0.0,0.7041047349249084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4189519606279752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17260698,0.95,0,1,3,1,0,2,1.0,1.0,80.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,1,0,1,0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024154710925724,0.257825635194824,0.0,0.0,0.0,0.0,0.0,0.0,0.2444069289411464,0.0,0.0,0.4133088662807638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3583499916717123,0.0,0.0,0.0,0.0,0.2328218185022541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3709102589986919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3087648119488212,0.3383989423400404,0.0,0.0,0.0,0.0,0.2854245427649334
17262249,0.44,0,3,8,1,0,2,1.0,1.0,70.0,1,5,1,1,5,5,1.0,5.0,1,0,16,46,318,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,0,3,0,3,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17266494,0.95,0,1,1,1,1,2,1.0,1.0,69.0,15,15,15,15,15,15,15.0,15.0,1,0,0,0,0,12,0,0,4.36,4.36,4.27,4.82,4.55,4.82,4.36,1,1,0,1,0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3345284791966661,0.1976714170948346,0.2742521370166532,0.0,0.6685518258383863,0.2522152482954318,0.0,0.0,0.316777796030751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2497227807385146,0.0,0.317046933795995,0.0,0.0,0.0,0.0
17270780,0.95,0,2,2,1,1,2,1.0,1.0,200.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,17,0,0,4.69,4.63,4.63,4.88,4.81,4.75,4.5,1,2,1,1,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17281376,0.9399999999999998,0,1,2,1,0,2,1.0,1.0,139.0,2,1125,2,2,1125,1125,2.0,1125.0,1,1,3,3,3,29,2,0,4.72,4.83,4.66,4.9,4.93,4.79,4.45,0,1,1,0,0,0.43,0.0,0.0,0.0,0.3193645631565089,0.0,0.0,0.4251343122988049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3901797328209789,0.0,0.0,0.0,0.0,0.0,0.0,0.3399652235268012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3083311562786834,0.4479569138998129,0.0,0.0,0.2428264779153233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3078186449431556
17282744,0.95,0,12,13,1,1,4,1.0,1.0,55.0,2,30,2,2,30,30,2.0,30.0,1,0,0,0,0,61,0,0,4.44,4.67,4.36,4.83,4.78,4.48,4.54,1,12,11,1,0,0.9,0.0,0.0,0.0,0.2347074382755411,0.0,0.0,0.0,0.0,0.0,0.0,0.3115507131821237,0.2913046910649524,0.0,0.4793776005499225,0.2043477370939803,0.0,0.2483408842788551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3104331613225604,0.0,0.0,0.2693292922203204,0.0,0.0,0.0,0.0,0.2647272454587988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2638938659793312,0.0,0.0,0.2474674114232515,0.0,0.0,0.0,0.0,0.0,0.0,0.2447211681193471,0.0,0.0,0.0,0.0,0.0,0.0
17298542,0.95,0,1,1,1,1,2,1.0,1.0,214.0,2,1125,2,5,1125,1125,4.1,1125.0,1,0,0,0,0,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,0,1,0,1,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17299318,0.95,0,1,1,1,0,4,1.0,2.0,76.0,2,3,2,2,3,3,2.0,3.0,1,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4169118269085654,0.0,0.2770832022384637,0.0,0.3367352555074806,0.0,0.0,0.0,0.0,0.0,0.3644213061542381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888169603151208,0.0,0.0,0.4253108953916817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3355508790160115,0.0,0.2419783630083679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17300101,0.95,0,12,13,1,1,4,1.0,1.0,55.0,2,30,2,2,30,30,2.0,30.0,1,0,0,0,0,70,0,0,4.44,4.59,4.53,4.84,4.87,4.59,4.56,1,12,11,1,0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6656271048160364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7462845016039268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17310826,0.95,0,1,1,1,0,2,1.0,2.0,30.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,5,0,0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,1,1,0,1,0,0.07,0.3676449351992258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3618032576759897,0.0,0.0,0.2783501532774103,0.2373086430269194,0.3109429072655276,0.0,0.0,0.0,0.3259830202479351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1933140432806877,0.0,0.0,0.0,0.0,0.3642586437379976,0.0,0.0,0.2142945552100741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631487207679449,0.0,0.0,0.0,0.2072430104152296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262711312158478
17316655,0.95,0,1,2,1,0,2,1.0,1.0,51.0,2,1125,1,2,1125,1125,1.3,1125.0,1,0,0,0,0,68,0,0,4.81,4.9,4.58,4.95,4.94,4.48,4.72,1,1,0,1,0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2865357533619667,0.0,0.0,0.4888890092039432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4403871020073587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3071816775985985,0.0,0.0,0.0,0.0,0.421241039483515,0.4616702315646913,0.0,0.0,0.0,0.0,0.0
17327215,1.0,1,2,2,1,1,2,1.0,1.0,50.0,2,15,2,2,15,15,2.0,15.0,1,5,21,49,301,124,26,4,4.89,4.95,4.89,4.96,4.93,4.82,4.88,1,2,0,2,0,1.85,0.5867954366665386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5399447739146868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3420339981879938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4971352941736077,0.0,0.0,0.0,0.0,0.0
17332289,0.95,0,1,1,1,1,2,1.0,1.0,144.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0,1,1,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123662159733393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5262276377070088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5899932972905665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17340060,0.67,0,18,29,1,1,4,1.0,2.0,145.0,14,1125,14,14,1125,1125,14.0,1125.0,1,0,20,20,20,120,6,1,4.73,4.79,4.82,4.7,4.64,4.9,4.59,0,14,14,0,0,1.78,0.0,0.0,0.0,0.0,0.1909520915828013,0.0,0.0,0.0,0.0,0.0,0.0,0.1844615597501029,0.0,0.1517770613020851,0.0,0.0,0.1572557815541092,0.2080175895515941,0.0,0.0,0.2075892544080788,0.1226635836537592,0.0,0.4235496635912523,0.0,0.0,0.0,0.1836277786106923,0.0,0.0,0.2108181874671023,0.0,0.0,0.0,0.0,0.0,0.1676320433672325,0.0,0.0,0.1582096683232623,0.2063442819294487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671043262265153,0.1434881175860413,0.0,0.3134053525301809,0.0,0.3390125860452369,0.0,0.0,0.0,0.0,0.0,0.0,0.1967412064800193,0.2112202721223477,0.0,0.0,0.2864992202141137
17341140,0.95,0,1,2,1,1,2,1.0,1.0,63.0,1,10,1,1,10,10,1.0,10.0,1,0,0,0,0,6,0,0,4.2,4.8,3.4,5.0,5.0,4.6,4.6,0,1,0,1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6698237140703515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7425201627356661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17354239,0.77,0,1,1,1,1,1,1.0,1.0,61.0,1,14,1,1,14,14,1.0,14.0,1,1,2,2,256,71,38,7,4.73,4.82,4.77,4.84,4.79,4.81,4.69,0,1,0,1,0,1.06,0.299425482907136,0.0,0.0,0.0,0.0,0.6128311763484969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1932741301001939,0.2532449688558242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2337699094070179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236308049959964,0.0,0.0,0.0,0.0,0.0,0.3146415105773378,0.0,0.0,0.278045887869295,0.0,0.2143193751591846,0.0,0.2340571486190667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2139631312086284
17359519,0.95,0,1,2,1,1,2,1.0,1.0,65.0,5,1125,5,5,1125,1125,5.0,1125.0,1,0,0,0,0,5,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.33,0,1,0,1,0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7188073264986592,0.4656677026321855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51620695277874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17364110,0.83,0,2,4,1,1,6,3.0,3.0,400.0,2,7,2,2,7,7,2.0,7.0,1,6,21,33,106,3,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17380757,0.95,0,1,1,1,0,2,1.0,1.0,40.0,1,4,1,1,4,4,1.0,4.0,1,0,0,0,0,1,0,0,0.0,4.9,4.82,4.95,4.97,4.82,4.71,1,1,0,1,0,0.02,0.182639285885877,0.3390502070271089,0.0,0.0,0.0,0.0,0.0,0.1863563600354829,0.0,0.4887640189638448,0.0,0.0,0.0,0.1382792698973586,0.1178905975503136,0.0,0.28654151653603,0.0,0.0,0.0,0.1891279900389783,0.0,0.0,0.0,0.1889851999467123,0.0,0.0,0.1672974489117446,0.1790925185088709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106457619255901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695984654041696,0.0,0.0,0.0,0.2855336831403146,0.0,0.2059090813072984,0.0,0.177680549474513,0.0,0.0,0.282365003430718,0.1547326878210379,0.1792446774063927,0.0,0.0,0.0,0.0
17393930,0.95,0,1,1,1,1,2,1.0,1.0,61.0,7,1125,7,7,1125,1125,7.0,1125.0,1,0,0,0,0,4,0,0,5.0,5.0,4.67,5.0,4.67,5.0,4.67,0,1,0,1,0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17397359,0.89,0,2,3,1,1,2,1.0,2.0,87.0,1,1125,1,2,1125,1125,1.3,1125.0,1,6,17,46,303,86,34,7,4.67,4.86,4.77,4.92,4.9,4.64,4.6,0,2,0,2,0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5193829747220171,0.0,0.0,0.0,0.0,0.3498023128380502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6738449120261799,0.0,0.0,0.0,0.0,0.0,0.3921896251030731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17397836,0.89,0,2,3,1,1,2,1.0,1.0,91.0,1,28,1,2,28,28,1.3,28.0,1,2,12,40,282,81,33,3,4.88,4.95,4.88,5.0,5.0,4.74,4.79,0,2,0,2,0,1.21,0.0,0.2470699888239362,0.0,0.394686400666357,0.0,0.0,0.0,0.0,0.0,0.2374455035470778,0.0,0.0,0.0,0.0,0.0,0.2251294162393552,0.2088062706373459,0.0,0.0,0.0,0.2756397100886463,0.0,0.0,0.0,0.0,0.4156330013339062,0.0,0.0,0.2610137709952759,0.2160485581678632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2737521144976141,0.0,0.0,0.0,0.0,0.1569236564414283,0.0,0.0,0.0,0.0,0.0,0.0,0.1500484393253107,0.0,0.0,0.0,0.0,0.0,0.0,0.2612355310551785,0.2804610226028304,0.0,0.0,0.0
17403626,0.95,0,1,1,1,1,2,1.0,1.0,45.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,0,0,0,4.81,4.9,4.82,4.95,4.97,4.82,4.71,0,1,0,1,0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
